Name,Plot,Entry,Rep,Location,Planting Date (date),Protein (1st; %),Histidine (1st; %),Serine (1st; %),Arginine (1st; %),Glycine (1st; %),Aspartic acid (1st; %),Glutamic acid (1st; %),Threonine (1st; %),Alanine (1st; %),Proline (1st; %),Cysteine (1st; %),Lysine (1st; %),Tyrosine (1st; %),Methionine (1st; %),Valine (1st; %),Isoleucine (1st; %),Leucine (1st; %),Phenylalanine (1st; %),Tryptophan (1st; %),Sample Name (1st; text)
PI 432001 LSP AGL,NA,270,1,"Sutherland, Canada",2016,32.88545,1.159875,1.582194,2.424595,1.261929,3.870292,5.213456,1.126953,1.286937,1.316541,0.2692179,2.094462,0.9326109,0.2823926,1.535993,1.344925,2.325642,1.551913,0.2465263,16 sut 270
PI 432002 LSP AGL,NA,271,1,"Rosthern, Canada",2017,29.67199,0.8329178,1.444071,2.27123,1.149356,3.517254,4.690167,1.222665,1.191153,1.193548,0.297524,1.932417,0.8923781,0.2746996,1.437686,1.242239,2.11218,1.450378,0.2347576,ros 271 sst who
PI 432002 LSP AGL,NA,271,1,"Sutherland, Canada",2017,29.10262,0.9398559,1.384942,2.202465,1.103205,3.323523,4.488787,1.163155,1.167011,1.16607,0.2811197,1.858384,0.8594672,0.2631706,1.39317,1.200847,2.029165,1.404217,0.2304361,sut 271 sst who
PI 432002 LSP AGL,NA,271,1,"Rosthern, Canada",2016,28.91002,0.9319203,1.39575,1.955167,1.126243,3.37148,4.4996,1.052393,1.163529,1.155196,0.2748036,1.889844,0.8389813,0.2892396,1.337448,1.174354,2.03198,1.360876,0.2218775,16 ros 271
PI 432002 LSP AGL,NA,271,1,"Sutherland, Canada",2016,30.21806,1.090222,1.44107,2.127595,1.145448,3.443563,4.638801,1.052323,1.172413,1.203568,0.2740254,1.930507,0.8581207,0.2571387,1.391779,1.219999,2.094142,1.40907,0.2306812,16 sut 271
PI 432005 LSP AGL,NA,272,1,"Rosthern, Canada",2017,29.02483,0.8338186,1.40766,2.179659,1.130209,3.403577,4.630358,1.163476,1.200493,1.189062,0.2729351,1.885689,0.872485,0.2664326,1.41565,1.224668,2.076711,1.421169,0.2326397,ros 272 sst who
PI 432005 LSP AGL,NA,272,1,"Sutherland, Canada",2017,29.04653,0.8856977,1.379929,2.190003,1.12278,3.334152,4.594671,1.167438,1.200772,1.183321,0.2697981,1.851102,0.8651419,0.261898,1.403759,1.222725,2.060499,1.418425,0.2320817,sut 272 sst who
PI 432005 LSP AGL,NA,272,1,"Rosthern, Canada",2016,30.97454,0.9943538,1.467482,2.143887,1.177203,3.537332,4.825335,1.067735,1.259434,1.249506,0.2676241,1.993078,0.8703613,0.280035,1.444815,1.263239,2.188487,1.457386,0.2363442,16 ros 272
PI 432005 LSP AGL,NA,272,1,"Sutherland, Canada",2016,29.82721,1.01492,1.426559,2.072811,1.14945,3.383077,4.694388,1.048516,1.191231,1.209827,0.2570208,1.91444,0.8519896,0.2531365,1.387575,1.22857,2.095438,1.407296,0.2301982,16 sut 272
PI 432028 LSP AGL,NA,273,1,"Rosthern, Canada",2017,27.70079,0.7546218,1.361648,2.07394,1.085066,3.210816,4.335448,1.211052,1.135964,1.136394,0.2805443,1.837814,0.855068,0.2637093,1.340444,1.156178,1.974371,1.36683,0.2179569,ros 273 sst who
PI 432028 LSP AGL,NA,273,1,"Sutherland, Canada",2017,28.84668,0.9979125,1.365059,2.182592,1.097272,3.204062,4.431341,1.135823,1.157753,1.171121,0.2681257,1.826253,0.8455799,0.2568235,1.367973,1.172012,2.013266,1.385939,0.2255769,sut 273 sst who
PI 432028 LSP AGL,NA,273,1,"Rosthern, Canada",2016,28.74613,0.8752515,1.404101,1.940639,1.109872,3.331563,4.505353,1.044292,1.180233,1.16278,0.2721215,1.925898,0.831558,0.2822534,1.346771,1.179119,2.044492,1.370113,0.2222542,16 ros 273
PI 432028 LSP AGL,NA,273,1,"Sutherland, Canada",2016,28.90166,1.013034,1.382846,1.972336,1.093025,3.203999,4.396386,0.9904824,1.126747,1.158171,0.2645221,1.862502,0.7996037,0.2376991,1.331691,1.164497,1.994508,1.342667,0.2201468,16 sut 273
PI 432033 LSP AGL,NA,274,1,"Rosthern, Canada",2017,26.46027,0.6595552,1.31059,1.943521,1.037993,3.128711,4.177494,1.129892,1.090575,1.09718,0.2759097,1.785765,0.8176361,0.260455,1.299589,1.125667,1.914099,1.31941,0.2096933,ros 274 sst who
PI 432033 LSP AGL,NA,274,1,"Sutherland, Canada",2017,26.79848,0.8408637,1.307075,2.001373,1.043088,3.025486,4.129832,1.09733,1.114425,1.122835,0.2695879,1.746679,0.8149798,0.2554789,1.297333,1.119792,1.906082,1.319849,0.2142491,sut 274 sst who
PI 432033 LSP AGL,NA,274,1,"Rosthern, Canada",2016,27.75043,0.7841007,1.358421,1.880471,1.076077,3.318913,4.334486,1.02103,1.138391,1.13122,0.2727063,1.862433,0.7919359,0.2838321,1.309892,1.143211,1.983989,1.328068,0.2169709,16 ros 274
PI 432033 LSP AGL,NA,274,1,"Sutherland, Canada",2016,30.29004,1.066198,1.466894,2.124107,1.154289,3.452866,4.699002,1.044423,1.202083,1.203753,0.2695918,1.969076,0.8616264,0.2600819,1.423938,1.242863,2.12674,1.430358,0.232402,16 sut 274
PI 432085 LSP AGL,NA,275,1,"Rosthern, Canada",2017,30.21086,0.7566222,1.508581,2.287557,1.176942,3.525494,4.844862,1.227355,1.199851,1.223475,0.2859369,1.988776,0.9268661,0.2768485,1.492447,1.312749,2.179994,1.518428,0.2325611,ros 275 sst who
PI 432085 LSP AGL,NA,275,1,"Sutherland, Canada",2017,30.76197,0.9511794,1.514816,2.338684,1.202045,3.512656,4.883646,1.189651,1.228432,1.242384,0.2862263,1.975742,0.9245504,0.2741272,1.509845,1.323527,2.201929,1.532166,0.2393416,sut 275 sst who
PI 432085 LSP AGL,NA,275,1,"Rosthern, Canada",2016,31.84195,0.9794499,1.540405,2.273678,1.233582,3.695256,5.090032,1.132815,1.265417,1.28554,0.2718606,2.067701,0.9216696,0.301643,1.496014,1.320423,2.27374,1.529013,0.2362418,16 ros 275
PI 432085 LSP AGL,NA,275,1,"Sutherland, Canada",2016,32.59848,1.068173,1.573378,2.346293,1.228087,3.680083,5.114194,1.140871,1.257191,1.286361,0.272206,2.076302,0.9373088,0.2679261,1.525678,1.348624,2.282666,1.551449,0.2436113,16 sut 275
PI 432106 LSP AGL,NA,276,1,"Rosthern, Canada",2017,29.49322,0.8345652,1.424769,2.219873,1.134981,3.321948,4.691504,1.175071,1.168401,1.210371,0.2633809,1.895855,0.8782003,0.2569835,1.421703,1.255912,2.097224,1.456738,0.2302997,ros 276 sst who
PI 432106 LSP AGL,NA,276,1,"Sutherland, Canada",2017,31.19413,1.037799,1.501922,2.376212,1.211108,3.468039,4.897068,1.182974,1.253704,1.272378,0.2724718,1.95216,0.9229758,0.2708175,1.502036,1.311577,2.201749,1.516737,0.2441919,sut 276 sst who
PI 432106 LSP AGL,NA,276,1,"Rosthern, Canada",2016,31.0477,1.087043,1.460281,2.154316,1.177647,3.501246,4.826836,1.041787,1.225236,1.262417,0.2578858,1.961292,0.8700409,0.2815386,1.410566,1.254319,2.165303,1.453214,0.2307511,16 ros 276
PI 432106 LSP AGL,NA,276,1,"Sutherland, Canada",2016,32.63465,1.299161,1.510743,2.305015,1.219712,3.538389,4.980368,1.058237,1.253156,1.305532,0.2485449,1.98087,0.893239,0.2458819,1.454965,1.292539,2.231394,1.49512,0.2477884,16 sut 276
PI 432124 LSP AGL,NA,277,1,"Rosthern, Canada",2017,28.34156,0.7545661,1.405298,2.124521,1.091058,3.317488,4.488687,1.174382,1.136187,1.147524,0.2852082,1.874942,0.8700576,0.2634946,1.379599,1.214379,2.022293,1.406027,0.2233847,ros 277 sst who
PI 432124 LSP AGL,NA,277,1,"Sutherland, Canada",2017,29.17984,0.9177361,1.426556,2.17846,1.119059,3.305254,4.526345,1.17169,1.158765,1.17697,0.2860075,1.889203,0.8826011,0.2696201,1.407743,1.226935,2.058281,1.427733,0.2300974,sut 277 sst who
PI 432124 LSP AGL,NA,277,1,"Rosthern, Canada",2016,28.12544,0.7913661,1.360345,1.891537,1.076266,3.327286,4.419903,0.9909747,1.129968,1.1545,0.273812,1.867873,0.8098192,0.285877,1.318844,1.16643,1.99886,1.33878,0.2164896,16 ros 277
PI 432124 LSP AGL,NA,277,1,"Sutherland, Canada",2016,28.29781,0.9560696,1.377463,1.901792,1.078045,3.166738,4.336274,1.004751,1.112597,1.148564,0.2627604,1.865848,0.8178113,0.2493003,1.317832,1.164112,1.97277,1.340214,0.2159648,16 sut 277
PI 432145 LSP AGL,NA,278,1,"Rosthern, Canada",2017,28.62346,0.7923732,1.392377,2.140955,1.096901,3.363401,4.470189,1.212709,1.121114,1.156868,0.2851619,1.862455,0.8719049,0.2752485,1.369645,1.205129,2.024665,1.399798,0.2210017,ros 278 sst who
PI 432145 LSP AGL,NA,278,1,"Sutherland, Canada",2017,30.21687,0.9609344,1.466921,2.329011,1.153349,3.458852,4.69024,1.201269,1.168007,1.197516,0.294627,1.903224,0.9165676,0.2769101,1.441866,1.265696,2.115095,1.468086,0.2325965,sut 278 sst who
PI 432145 LSP AGL,NA,278,1,"Rosthern, Canada",2016,28.3111,0.8078554,1.39164,1.907995,1.090019,3.346608,4.434216,1.028424,1.134161,1.154263,0.2705912,1.890516,0.8099272,0.2849479,1.32481,1.173543,2.017154,1.357117,0.2150546,16 ros 278
PI 432145 LSP AGL,NA,278,1,"Sutherland, Canada",2016,29.9588,1.034366,1.456105,2.095369,1.135745,3.39003,4.614644,1.042421,1.145624,1.19484,0.2690785,1.929747,0.8611215,0.2570564,1.387472,1.228943,2.091451,1.412419,0.2251267,16 sut 278
PI 432147 LSP AGL,NA,279,1,"Rosthern, Canada",2017,28.66937,0.8087101,1.405085,2.138825,1.132859,3.363812,4.469495,1.209091,1.146049,1.172663,0.2924501,1.856968,0.8737195,0.2750245,1.376282,1.209424,2.031671,1.399491,0.2264348,ros 279 sst who
PI 432147 LSP AGL,NA,279,1,"Sutherland, Canada",2017,29.44785,0.9704555,1.405708,2.162545,1.129209,3.329953,4.54684,1.158758,1.166597,1.180204,0.2768024,1.881176,0.8658516,0.2706649,1.40591,1.22258,2.06561,1.419592,0.2293813,sut 279 sst who
PI 432147 LSP AGL,NA,279,1,"Rosthern, Canada",2016,28.45163,0.867094,1.370039,1.916238,1.110236,3.32961,4.421812,1.052394,1.144415,1.168281,0.2723884,1.862159,0.8273399,0.2902893,1.311402,1.160772,2.007322,1.342526,0.2157309,16 ros 279
PI 432147 LSP AGL,NA,279,1,"Sutherland, Canada",2016,29.11346,0.9987944,1.390857,1.936912,1.114,3.293139,4.445776,1.02071,1.119124,1.170088,0.2631823,1.865809,0.8087362,0.2544198,1.320923,1.177896,2.015749,1.351409,0.2212234,16 sut 279
PI 432184 LSP AGL,NA,280,1,"Rosthern, Canada",2017,28.91043,0.7711552,1.403926,2.131004,1.12796,3.365714,4.533564,1.217724,1.15857,1.187166,0.275849,1.878482,0.863113,0.2702394,1.393908,1.226107,2.050548,1.42282,0.2271773,ros 280 sst who
PI 432184 LSP AGL,NA,280,1,"Sutherland, Canada",2017,30.41025,0.98953,1.458748,2.317431,1.168119,3.476239,4.792385,1.204558,1.21551,1.226139,0.2704835,1.937714,0.905027,0.2707523,1.461718,1.273833,2.150615,1.487655,0.2357751,sut 280 sst who
PI 432184 LSP AGL,NA,280,1,"Rosthern, Canada",2016,30.97015,1.136546,1.481785,2.159463,1.219264,3.582082,4.848146,1.108174,1.287298,1.241062,0.2687503,1.990639,0.9025266,0.3028032,1.431965,1.254808,2.185056,1.468511,0.2370474,16 ros 280
PI 432184 LSP AGL,NA,280,1,"Sutherland, Canada",2016,31.19972,1.122481,1.465159,2.164205,1.179366,3.522312,4.742023,1.057586,1.227895,1.250335,0.2651824,1.940502,0.8678606,0.2641995,1.41579,1.252246,2.147344,1.447112,0.2390012,16 sut 280
PI 432188 LSP AGL,NA,281,1,"Rosthern, Canada",2017,28.46535,0.786924,1.377032,2.099446,1.112222,3.283288,4.460194,1.221985,1.128518,1.170721,0.2674593,1.855818,0.8665798,0.2685267,1.37066,1.205254,2.030723,1.405671,0.2205581,ros 281 sst who
PI 432188 LSP AGL,NA,281,1,"Sutherland, Canada",2017,27.9741,0.9216388,1.356362,2.055678,1.080018,3.107123,4.339981,1.089926,1.129177,1.157657,0.2564265,1.80187,0.8401981,0.250156,1.352495,1.186864,1.979473,1.379253,0.2191733,sut 281 sst who
PI 432188 LSP AGL,NA,281,1,"Rosthern, Canada",2016,29.22418,0.9472508,1.408524,1.99759,1.148462,3.386786,4.603992,1.000418,1.205894,1.198654,0.2573147,1.896809,0.8481857,0.2871439,1.369042,1.207567,2.079731,1.39658,0.2245759,16 ros 281
PI 432188 LSP AGL,NA,281,1,"Sutherland, Canada",2016,29.61059,1.009976,1.420665,1.992139,1.117208,3.284558,4.574573,0.9960794,1.159554,1.201917,0.2471054,1.913896,0.8409201,0.2520159,1.370123,1.21411,2.069512,1.393051,0.2230814,16 sut 281
PI 432190 LSP AGL,NA,282,1,"Rosthern, Canada",2017,28.08635,0.697081,1.401005,2.055075,1.103187,3.17545,4.51454,1.154006,1.167404,1.174644,0.2575126,1.893042,0.8610246,0.2610353,1.394098,1.228127,2.048513,1.429161,0.2167197,ros 282 sst who
PI 432190 LSP AGL,NA,282,1,"Sutherland, Canada",2017,27.84823,0.7861595,1.362524,2.023968,1.079926,3.074375,4.418513,1.114139,1.121304,1.157928,0.2557083,1.842585,0.8424531,0.2530809,1.367095,1.201264,1.998996,1.3996,0.2160595,sut 282 sst who
PI 432190 LSP AGL,NA,282,1,"Rosthern, Canada",2016,29.86832,0.8771039,1.442194,2.057426,1.138995,3.327171,4.774805,1.0067,1.211608,1.232701,0.2439729,1.970515,0.8476588,0.2716544,1.408713,1.249928,2.150903,1.451333,0.2187429,16 ros 282
PI 432190 LSP AGL,NA,282,1,"Sutherland, Canada",2016,30.17549,0.9782279,1.421142,1.993618,1.114868,3.267953,4.671303,0.9941279,1.165537,1.221636,0.2320572,1.925216,0.8268875,0.2454114,1.371406,1.227694,2.095639,1.407593,0.222896,16 sut 282
PI 432201 LSP AGL,NA,283,1,"Rosthern, Canada",2017,29.19407,0.9894351,1.402519,2.174801,1.137791,3.31743,4.488009,1.216626,1.137863,1.182665,0.2690934,1.855474,0.8734637,0.2619699,1.370068,1.204266,2.038726,1.416585,0.2267937,ros 283 sst who
PI 432201 LSP AGL,NA,283,1,"Sutherland, Canada",2017,28.38857,0.9270976,1.360041,2.092339,1.11132,3.182908,4.372985,1.163247,1.127926,1.167169,0.2704213,1.793813,0.8472413,0.2615355,1.353696,1.19011,1.992021,1.386476,0.2237553,sut 283 sst who
PI 432201 LSP AGL,NA,283,1,"Rosthern, Canada",2016,29.35305,1.032869,1.385198,2.012419,1.129491,3.35893,4.481133,1.038815,1.166111,1.196263,0.2677439,1.854609,0.8168707,0.2742151,1.32439,1.176988,2.034921,1.372917,0.2230844,16 ros 283
PI 432201 LSP AGL,NA,283,1,"Sutherland, Canada",2016,29.28398,1.084764,1.38694,1.948746,1.125057,3.278074,4.503886,0.9625771,1.139478,1.190569,0.2457211,1.859083,0.8112072,0.248549,1.324774,1.18339,2.036463,1.359669,0.2247648,16 sut 283
PI 432212 LSP AGL,NA,284,1,"Rosthern, Canada",2017,29.31728,0.7952263,1.442598,2.225669,1.143799,3.477134,4.665076,1.223485,1.197476,1.166345,0.2834467,1.941843,0.89665,0.2793992,1.438801,1.228216,2.101817,1.447973,0.2329293,ros 284 sst who
PI 432212 LSP AGL,NA,284,1,"Sutherland, Canada",2017,28.46678,0.8392789,1.37241,2.133097,1.10048,3.245143,4.425832,1.169644,1.124544,1.161611,0.2799101,1.823415,0.8378543,0.2662804,1.374563,1.178673,2.02648,1.395908,0.2275416,sut 284 sst who
PI 432212 LSP AGL,NA,284,1,"Rosthern, Canada",2016,29.11374,0.897354,1.405757,2.023292,1.137178,3.487833,4.640914,1.022767,1.193681,1.174135,0.2701545,1.924456,0.847677,0.2959524,1.376409,1.195136,2.088433,1.388164,0.2268316,16 ros 284
PI 432212 LSP AGL,NA,284,1,"Sutherland, Canada",2016,30.72135,1.131111,1.470766,2.153546,1.1853,3.514364,4.730052,1.053414,1.226011,1.221141,0.2713293,1.976338,0.8742987,0.263176,1.435126,1.243613,2.150896,1.438052,0.2407033,16 sut 284
PI 432236 LSP AGL,NA,285,1,"Rosthern, Canada",2017,28.66739,0.8246711,1.391283,2.166082,1.099741,3.376667,4.506655,1.174346,1.161061,1.156469,0.2820415,1.881866,0.8635864,0.2660341,1.390148,1.195958,2.036377,1.407007,0.2263737,ros 285 sst who
PI 432236 LSP AGL,NA,285,1,"Sutherland, Canada",2017,28.35117,0.9572418,1.328824,2.068324,1.066987,3.107309,4.274425,1.108026,1.121906,1.159804,0.2672689,1.782074,0.8156198,0.2559189,1.337911,1.14744,1.972469,1.361277,0.2211011,sut 285 sst who
PI 432236 LSP AGL,NA,285,1,"Rosthern, Canada",2016,30.19087,1.006101,1.428174,2.085571,1.154539,3.533557,4.66069,1.087245,1.237015,1.211436,0.273695,1.953919,0.8644171,0.2977324,1.391923,1.208233,2.113989,1.407768,0.2313408,16 ros 285
PI 432236 LSP AGL,NA,285,1,"Sutherland, Canada",2016,29.18437,1.006902,1.409758,1.994089,1.130971,3.404635,4.54912,1.009009,1.165352,1.174891,0.2623455,1.90515,0.8322151,0.2556589,1.37115,1.201734,2.058768,1.379589,0.2249461,16 sut 285
PI 432245 LSP AGL,NA,286,1,"Rosthern, Canada",2017,30.60967,1.06988,1.461708,2.372,1.175864,3.478519,4.739953,1.19797,1.189802,1.225761,0.2764209,1.908382,0.9065794,0.2644522,1.445114,1.262133,2.130056,1.478917,0.2348101,ros 286 sst who
PI 432245 LSP AGL,NA,286,1,"Sutherland, Canada",2017,29.90383,0.9771116,1.474111,2.312108,1.149333,3.361092,4.705235,1.113102,1.252217,1.247172,0.2731268,1.913552,0.9149141,0.2667539,1.467035,1.28308,2.146952,1.492277,0.2325162,sut 286 sst who
PI 432245 LSP AGL,NA,286,1,"Rosthern, Canada",2016,30.91692,1.007834,1.47544,2.155685,1.163912,3.479993,4.829805,1.02222,1.251765,1.254187,0.264552,1.98637,0.8838231,0.2810386,1.437146,1.276077,2.171249,1.467314,0.2296969,16 ros 286
PI 432245 LSP AGL,NA,286,1,"Sutherland, Canada",2016,30.59642,1.041599,1.4693,2.160443,1.173765,3.392641,4.811304,1.04075,1.204743,1.25594,0.2488792,1.951225,0.862056,0.2439642,1.420047,1.267606,2.167862,1.462178,0.2308098,16 sut 286
PI 432271 LSP AGL,NA,287,1,"Rosthern, Canada",2017,29.6443,0.9174454,1.436287,2.280559,1.149103,3.400846,4.679136,1.194287,1.174787,1.197113,0.2736799,1.912056,0.8859906,0.2613141,1.4362,1.243869,2.111446,1.46138,0.2303615,ros 287 sst who
PI 432271 LSP AGL,NA,287,1,"Sutherland, Canada",2017,28.78909,0.91339,1.395921,2.178873,1.108268,3.194322,4.473244,1.142799,1.135416,1.180048,0.2727139,1.835824,0.8453966,0.2488172,1.394545,1.210699,2.04634,1.425627,0.2237456,sut 287 sst who
PI 432271 LSP AGL,NA,287,1,"Rosthern, Canada",2016,31.47337,1.092747,1.489923,2.223809,1.213931,3.570533,4.854033,1.092516,1.295033,1.272847,0.2691713,2.014128,0.8861354,0.286334,1.471293,1.281901,2.214162,1.48624,0.2370007,16 ros 287
PI 432271 LSP AGL,NA,287,1,"Sutherland, Canada",2016,29.81347,1.133099,1.428927,2.097101,1.137242,3.332347,4.620778,1.015464,1.150005,1.193095,0.2526131,1.919751,0.8492983,0.24169,1.392171,1.21843,2.085912,1.414577,0.22528,16 sut 287
PI 432286 LSP AGL,NA,288,1,"Rosthern, Canada",2017,29.60683,0.9235507,1.430417,2.277895,1.106959,3.298611,4.659279,1.173811,1.158804,1.211172,0.2531572,1.888447,0.8718877,0.2474377,1.431057,1.248181,2.105126,1.470635,0.2216615,ros 288 sst who
PI 432286 LSP AGL,NA,288,1,"Sutherland, Canada",2017,29.28169,1.008343,1.403475,2.20674,1.112351,3.227392,4.563687,1.0771,1.165793,1.213242,0.2520829,1.83283,0.8475869,0.2477732,1.414137,1.236163,2.084599,1.440835,0.2216085,sut 288 sst who
PI 432286 LSP AGL,NA,288,1,"Rosthern, Canada",2016,30.0566,0.9983752,1.44768,2.080103,1.124527,3.431602,4.710918,0.9815787,1.14655,1.199871,0.2531789,1.926412,0.8498789,0.2617019,1.409114,1.236834,2.111427,1.423791,0.2225953,16 ros 288
PI 432286 LSP AGL,NA,288,1,"Sutherland, Canada",2016,29.79262,1.031121,1.439886,2.05739,1.13843,3.365577,4.701687,1.02072,1.164775,1.204815,0.2403193,1.916865,0.8398867,0.2481003,1.396231,1.241016,2.111849,1.426389,0.22111,16 sut 288
PI 451763 LSP AGL,NA,289,1,"Rosthern, Canada",2017,28.56251,0.7437997,1.39641,2.116552,1.124585,3.225333,4.551249,1.162304,1.152818,1.192421,0.2610029,1.883967,0.8626459,0.2611707,1.400135,1.225459,2.057223,1.432392,0.2236237,ros 289 sst who
PI 451763 LSP AGL,NA,289,1,"Sutherland, Canada",2017,30.1635,0.9000373,1.473035,2.30346,1.197264,3.400771,4.797407,1.181985,1.242359,1.248728,0.2746951,1.947619,0.9169679,0.2737699,1.486964,1.293801,2.171148,1.506665,0.237261,sut 289 sst who
PI 451763 LSP AGL,NA,289,1,"Rosthern, Canada",2016,30.10802,0.9868284,1.434891,2.052222,1.144064,3.36173,4.677598,1.02423,1.191976,1.230723,0.2540667,1.956698,0.8556455,0.2707388,1.407164,1.231473,2.121199,1.431575,0.2260713,16 ros 289
PI 451763 LSP AGL,NA,289,1,"Sutherland, Canada",2016,29.73133,0.9843253,1.425314,2.051788,1.136362,3.301805,4.671383,1.021876,1.157872,1.219355,0.2456795,1.93108,0.8509334,0.2461571,1.390334,1.238034,2.099239,1.429705,0.2237583,16 sut 289
PI 458503 LSP AGL,NA,290,1,"Rosthern, Canada",2017,26.12613,0.7707524,1.247589,1.823974,1.004172,2.876858,4.044728,1.076069,1.040785,1.118724,0.230071,1.712918,0.7487161,0.2340799,1.238004,1.10248,1.843202,1.286547,0.1953715,ros 290 sst who
PI 458503 LSP AGL,NA,290,1,"Sutherland, Canada",2017,27.61415,0.9125067,1.302279,1.979978,1.058275,3.032024,4.270628,1.072339,1.089215,1.157692,0.2381274,1.758069,0.7872897,0.2457253,1.309206,1.156402,1.940671,1.346793,0.2085875,sut 290 sst who
PI 458503 LSP AGL,NA,290,1,"Rosthern, Canada",2016,27.60202,0.8851559,1.329208,1.824856,1.064964,3.143513,4.347822,0.9286129,1.094979,1.15828,0.2383161,1.823805,0.7670521,0.2656153,1.275512,1.13269,1.962609,1.323618,0.2049263,16 ros 290
PI 458503 LSP AGL,NA,290,1,"Sutherland, Canada",2016,27.95306,1.000727,1.313162,1.850437,1.050954,3.040943,4.307312,0.9504381,1.068195,1.174948,0.2167452,1.795489,0.7550663,0.2304174,1.26632,1.136997,1.948316,1.317738,0.2036223,16 sut 290
PI 468900 LSP AGL,NA,291,1,"Rosthern, Canada",2017,29.72328,0.8962161,1.436707,2.237077,1.137056,3.341594,4.657103,1.212883,1.18342,1.207007,0.2599555,1.930714,0.8773093,0.2620359,1.432662,1.250878,2.102215,1.461679,0.2246697,ros 291 sst who
PI 468900 LSP AGL,NA,291,1,"Sutherland, Canada",2017,29.00327,0.8839483,1.41376,2.203933,1.123775,3.302594,4.573534,1.128106,1.140978,1.181632,0.2713658,1.861186,0.8689855,0.2642628,1.41493,1.239858,2.062001,1.439667,0.2243875,sut 291 sst who
PI 468900 LSP AGL,NA,291,1,"Rosthern, Canada",2016,30.95399,0.9543605,1.490165,2.167621,1.195175,3.538671,4.918335,1.098305,1.203861,1.252201,0.2610922,2.021325,0.8753404,0.2897498,1.451942,1.278538,2.210329,1.484752,0.2293359,16 ros 291
PI 468900 LSP AGL,NA,291,1,"Sutherland, Canada",2016,29.74445,1.046364,1.440879,2.091604,1.141971,3.305938,4.64121,1.018389,1.139329,1.209323,0.248336,1.922004,0.8397847,0.2473486,1.38172,1.227025,2.092108,1.423119,0.2205143,16 sut 291
PI 468901 AGL,NA,292,1,"Rosthern, Canada",2017,30.73095,0.9323413,1.493183,2.328365,1.1913,3.471439,4.823555,1.272122,1.205067,1.218738,0.2713558,1.98346,0.9182558,0.2679296,1.486467,1.295522,2.178015,1.509108,0.2340946,ros 292 sst who
PI 468901 AGL,NA,292,1,"Sutherland, Canada",2017,29.95757,0.8758339,1.464434,2.276989,1.162136,3.375168,4.739223,1.209127,1.185958,1.209707,0.2727478,1.943814,0.9057166,0.2675722,1.474305,1.28917,2.144987,1.494698,0.2280063,sut 292 sst who
PI 468901 AGL,NA,292,1,"Rosthern, Canada",2016,32.40586,0.9737342,1.584474,2.302617,1.270923,3.690107,5.04963,1.132586,1.396173,1.324508,0.2915814,2.109106,0.9070615,0.2805215,1.553524,1.382462,2.320762,1.580542,0.2435274,16 ros 292
PI 468901 AGL,NA,292,1,"Sutherland, Canada",2016,32.59658,1.136261,1.578868,2.349809,1.238728,3.62719,5.119468,1.109777,1.269145,1.29446,0.2574649,2.098102,0.9256551,0.2605628,1.541078,1.354016,2.304933,1.562428,0.2398985,16 sut 292
PI 468902 LSP AGL,NA,293,1,"Rosthern, Canada",2017,29.22734,0.8802845,1.383833,2.218054,1.120814,3.321376,4.614928,1.153714,1.148781,1.19584,0.2603523,1.859502,0.8419835,0.254121,1.390543,1.207212,2.058866,1.422461,0.224837,ros 293 sst who
PI 468902 LSP AGL,NA,293,1,"Sutherland, Canada",2017,30.75416,1.043066,1.437938,2.354476,1.159753,3.448817,4.790294,1.165449,1.19733,1.245217,0.2649764,1.905713,0.8728673,0.2585397,1.456984,1.262647,2.150546,1.483463,0.2342581,sut 293 sst who
PI 468902 LSP AGL,NA,293,1,"Rosthern, Canada",2016,31.11346,0.9982232,1.479404,2.188712,1.201529,3.58277,4.913422,1.077411,1.230449,1.261855,0.259915,2.001744,0.86101,0.2830667,1.452455,1.275049,2.214773,1.4866,0.2305155,16 ros 293
